gene_id	gene_name	gene_type	logFC	logCPM	LR	PValue	FDR	is_diff
ENSG00000255302	EID1	protein_coding	0.0846764352059742	7.31110115796021	4.75708743361937	0.0291778818488571	0.0975809294736832	not_diff
ENSG00000165916	PSMC3	protein_coding	0.0835485205754266	7.56829837915575	4.75540065310353	0.0292064927360613	0.0976549611921997	not_diff
ENSG00000124549	BTN2A3P	pseudogene	-0.438108387406933	1.94880439136784	4.7518156487509	0.0292673980602661	0.0978369159891386	not_diff
ENSG00000230368	FAM41C	lncRNA	-0.790582491074723	0.252492527115168	4.74810571600583	0.0293305650724345	0.0980263489890383	not_diff
ENSG00000115761	NOL10	protein_coding	0.139832449456102	5.23596896769874	4.74563786852905	0.0293726624032043	0.0981452961957312	not_diff
ENSG00000121716	PILRB	protein_coding	-0.26008782662739	3.09260802845459	4.74421796106565	0.0293969121555272	0.0982045683370581	not_diff
ENSG00000117500	TMED5	protein_coding	0.107541193734456	6.34246558689147	4.74114356711049	0.0294494893805689	0.0983584252274405	not_diff
ENSG00000117226	GBP3	protein_coding	0.213388353368826	3.62579215694478	4.73802694026105	0.0295028888461978	0.0984713592536406	not_diff
ENSG00000174371	EXO1	protein_coding	0.119818378568068	5.80217723147892	4.73839646496983	0.0294965522399474	0.0984713592536406	not_diff
ENSG00000065427	KARS	protein_coding	0.0799836236729851	7.80502185747538	4.73826326789022	0.0294988361387974	0.0984713592536406	not_diff
ENSG00000146757	ZNF92	protein_coding	0.170321054169398	4.42585620016799	4.73730135428893	0.0295153353138303	0.0984911067563057	not_diff
ENSG00000101558	VAPA	protein_coding	0.0871260180762196	7.4879609262689	4.73651606250402	0.0295288121193205	0.0985142829453022	not_diff
ENSG00000183624	HMCES	protein_coding	0.145668727789098	5.12381765587247	4.73544471638652	0.02954720839256	0.0985538576260467	not_diff
ENSG00000131188	PRR7	protein_coding	-0.516821986512915	1.48751247692515	4.73287199032497	0.0295914339019046	0.0986795484285711	not_diff
ENSG00000155561	NUP205	protein_coding	0.0847223127768756	7.65072825113488	4.73074202550436	0.0296281004630188	0.0987799821582035	not_diff
ENSG00000136942	RPL35	protein_coding	0.0760874591476004	9.32488426187123	4.72541932476646	0.0297199358799148	0.0990642636191725	not_diff
ENSG00000111224	PARP11	protein_coding	0.183978900425528	4.33542646112842	4.72096570762143	0.0297970044033914	0.0992992084437367	not_diff
ENSG00000129173	E2F8	protein_coding	0.13075089627747	5.43053061408845	4.72020036359963	0.0298102694066693	0.0993214697284721	not_diff
ENSG00000196290	NIF3L1	protein_coding	0.132935848491104	5.28409342527016	4.7194957933485	0.029822486513558	0.0993402305839213	not_diff
ENSG00000125648	SLC25A23	protein_coding	0.205454885513867	3.80327982886094	4.71747229732223	0.0298576025437043	0.0994352437992255	not_diff
ENSG00000112167	SAYSD1	protein_coding	0.224732267603172	3.56873495391998	4.71698560125268	0.0298660551604458	0.0994414370827825	not_diff
ENSG00000239521	CASTOR3	protein_coding	-0.398175277765022	2.11301847717587	4.71613057229021	0.0298809107785994	0.0994689422365075	not_diff
ENSG00000247134	AC090204.1	lncRNA	-0.248800849836957	3.20771922599013	4.71567396756787	0.0298888471667743	0.0994734072851848	not_diff
ENSG00000273243	Z82243.1	lncRNA	0.89043213938381	-0.0967948308878721	4.71252736120431	0.0299435990640904	0.0996336432128116	not_diff
ENSG00000071539	TRIP13	protein_coding	0.113004549488261	6.01350969506376	4.70348807400068	0.0301014675190471	0.100136840447681	not_diff
ENSG00000196689	TRPV1	protein_coding	-0.345238634876156	2.40263839824591	4.69912235605029	0.0301780238647713	0.100369379041311	not_diff
ENSG00000115042	FAHD2A	protein_coding	-0.136716595944058	5.2024997394469	4.69855533185559	0.0301879819649913	0.100380364192673	not_diff
ENSG00000171227	TMEM37	protein_coding	0.909455505944379	-0.399853099722376	4.69635878648919	0.0302265901182051	0.100464446618089	not_diff
ENSG00000168397	ATG4B	protein_coding	-0.101602719664507	6.4408388241801	4.69669669692398	0.0302206473993779	0.100464446618089	not_diff
ENSG00000142669	SH3BGRL3	protein_coding	0.0764756265535453	7.90188985579384	4.69453789431087	0.0302586345174561	0.100516417244652	not_diff
ENSG00000255508	AP002990.1	protein_coding	-0.496116410053948	1.61456633195175	4.69395594009842	0.0302688833206397	0.100516417244652	not_diff
ENSG00000278662	GOLGA6L10	protein_coding	-0.364639594580852	2.28258006137793	4.69445883014315	0.0302600267052014	0.100516417244652	not_diff
ENSG00000086544	ITPKC	protein_coding	-0.260030893972689	3.08875674098281	4.69397727403678	0.0302685075444954	0.100516417244652	not_diff
ENSG00000108091	CCDC6	protein_coding	0.113085618765922	6.00582611269341	4.69130898112311	0.0303155446238185	0.100649209676657	not_diff
ENSG00000101152	DNAJC5	protein_coding	-0.0824287666246133	7.43662454185341	4.69033952715903	0.030332653171231	0.100683848543503	not_diff
ENSG00000153291	SLC25A27	protein_coding	-0.798144743680891	0.375945200365693	4.68606757029124	0.0304081629779743	0.100912282111504	not_diff
ENSG00000010072	SPRTN	protein_coding	0.173457988188701	4.30103694139536	4.68482166047747	0.0304302221855964	0.10096327347676	not_diff
ENSG00000226210	WASH8P	pseudogene	-0.179091463185258	4.29745358738456	4.68009138444673	0.0305141251522487	0.101219386336346	not_diff
ENSG00000114784	EIF1B	protein_coding	0.130660823435075	5.33199391714464	4.67863145866321	0.0305400691645937	0.10128317133016	not_diff
ENSG00000101246	ARFRP1	protein_coding	-0.126573264593137	5.49888413625283	4.67597542191753	0.0305873279858212	0.101417601233269	not_diff
ENSG00000169490	TM2D2	protein_coding	0.15040664472755	4.80493493059926	4.67486946275781	0.0306070287762952	0.101460618688541	not_diff
ENSG00000253982	AC100810.1	lncRNA	0.357376724163955	2.3327471426704	4.67360384714442	0.0306295898081899	0.101513096698952	not_diff
ENSG00000117411	B4GALT2	protein_coding	-0.149942380654603	5.18055035788784	4.67250922770252	0.0306491166217737	0.101540046612799	not_diff
ENSG00000173960	UBXN2A	protein_coding	0.178377677993161	4.34512389152535	4.67201610261805	0.0306579176738506	0.101540046612799	not_diff
ENSG00000165861	ZFYVE1	protein_coding	-0.180133753301348	4.40237631794629	4.67236356253868	0.0306517161072592	0.101540046612799	not_diff
ENSG00000086589	RBM22	protein_coding	0.1035283840841	6.33744774791917	4.66821887272446	0.0307257770759139	0.101742457878377	not_diff
ENSG00000202314	SNORD6	snoRNA	0.566109410547256	1.13869107393197	4.66685158596666	0.0307502498661278	0.101801145463302	not_diff
ENSG00000133731	IMPA1	protein_coding	0.15181701296284	4.76093289387165	4.66614703943864	0.0307628683359856	0.101820571233634	not_diff
ENSG00000105245	NUMBL	protein_coding	-0.29840523027129	2.73343529528744	4.66542521366401	0.0307758018773724	0.101841031091796	not_diff
ENSG00000158716	DUSP23	protein_coding	0.173454718580789	4.32998993133454	4.66447258831135	0.0307928795222824	0.101875192330464	not_diff
ENSG00000125510	OPRL1	protein_coding	0.255197379308147	3.07169464811772	4.66231464741999	0.0308316013232995	0.101980930429677	not_diff
ENSG00000147804	SLC39A4	protein_coding	0.184062377764734	4.11015752156707	4.66086014754416	0.0308577293139521	0.102044975058614	not_diff
ENSG00000151657	KIN	protein_coding	0.194183398350151	4.16082145480404	4.65697952677157	0.0309275520992566	0.102253456447411	not_diff
ENSG00000126216	TUBGCP3	protein_coding	0.0978535632880144	6.6670591471456	4.6549907544121	0.0309633992836054	0.1023495400821	not_diff
ENSG00000260804	LINC01963	lncRNA	-0.213389583829725	3.67230180551493	4.65260560284404	0.0310064482651403	0.102469381941961	not_diff
ENSG00000121741	ZMYM2	protein_coding	-0.100182838791297	6.53332380359009	4.65185032752451	0.0310200930408893	0.102492018255363	not_diff
ENSG00000138867	GUCD1	protein_coding	-0.0916070771043213	6.94295226606853	4.6497309659413	0.0310584147970466	0.102596160837463	not_diff
ENSG00000183019	MCEMP1	protein_coding	0.176597730318648	4.31554526781614	4.64924531842315	0.0310672031025774	0.102602720472121	not_diff
ENSG00000270629	NBPF14	protein_coding	-0.0996883402322841	6.62953550415575	4.64738874087304	0.0311008237518798	0.102691270720141	not_diff
ENSG00000136448	NMT1	protein_coding	0.0840847433106054	7.44104685393714	4.64676816244941	0.0311120702282229	0.102705921482225	not_diff
ENSG00000049245	VAMP3	protein_coding	0.123861780714592	5.59186107301257	4.64402258630131	0.0311618780423216	0.10284783512305	not_diff
ENSG00000164051	CCDC51	protein_coding	-0.160363386120556	4.61473363576872	4.64292280420533	0.0311818526375502	0.102891245533181	not_diff
ENSG00000115946	PNO1	protein_coding	0.16527162495939	4.50229730804461	4.64249427638183	0.0311896393122533	0.102894429078459	not_diff
ENSG00000204310	AGPAT1	protein_coding	-0.158117262735039	4.71417738212582	4.6414401091569	0.031208802960086	0.102935135588668	not_diff
ENSG00000127948	POR	protein_coding	0.11748639921254	6.05831581585149	4.64067550823432	0.031222710281776	0.102958491294278	not_diff
ENSG00000133302	SLF1	protein_coding	0.166442189312319	4.47283212423818	4.63951906982791	0.0312437570158888	0.102985249882909	not_diff
ENSG00000146574	CCZ1B	protein_coding	0.105916410241642	6.22954102739616	4.63947931669252	0.0312444807706816	0.102985249882909	not_diff
ENSG00000246263	UBR5-AS1	lncRNA	-0.321140085211622	2.79757718086504	4.63816732846871	0.0312683769469525	0.103020835989968	not_diff
ENSG00000177602	HASPIN	protein_coding	0.169917017421796	4.43191606378658	4.63813655422541	0.0312689376889261	0.103020835989968	not_diff
ENSG00000139613	SMARCC2	protein_coding	-0.0879893900866211	7.08623913375631	4.6371492602909	0.031286932882682	0.103057612725375	not_diff
ENSG00000123700	KCNJ2	protein_coding	-0.658539442526225	0.815977380438183	4.63559337146777	0.0313153136608821	0.103128575534298	not_diff
ENSG00000279088	AC022400.7	others	-0.208631321608777	3.76815995272392	4.63470173562306	0.0313315899841219	0.103159653291969	not_diff
ENSG00000100823	APEX1	protein_coding	-0.0744746842250983	8.65681011234381	4.63092909510291	0.031400555185423	0.103364158415918	not_diff
ENSG00000234608	MAPKAPK5-AS1	lncRNA	-0.192701699360948	4.15754361210524	4.63054622926688	0.0314075629529427	0.103364667689119	not_diff
ENSG00000136463	TACO1	protein_coding	0.149954659479095	4.79345746415432	4.62995139697209	0.0314184536753484	0.10337795305089	not_diff
ENSG00000136144	RCBTB1	protein_coding	-0.114889635628501	6.05523611778647	4.62565730471905	0.0314971907229339	0.103614422611562	not_diff
ENSG00000067334	DNTTIP2	protein_coding	0.104347927941998	6.42570421948981	4.62406006396312	0.0315265304406199	0.10368832504053	not_diff
ENSG00000171262	FAM98B	protein_coding	0.103342646718534	6.318007982939	4.62303529723207	0.031545369395169	0.103727666576702	not_diff
ENSG00000154783	FGD5	protein_coding	-0.322172224970612	2.59704459492744	4.62068099637867	0.031588694539147	0.103847489044018	not_diff
ENSG00000112658	SRF	protein_coding	0.102499017912351	6.37717885555515	4.61919709559064	0.0316160339912566	0.103914717953829	not_diff
ENSG00000279019	AC009090.4	others	-0.928528720683227	-0.215648179658349	4.61728628052138	0.0316512752960969	0.104007883505671	not_diff
ENSG00000121390	PSPC1	protein_coding	0.0988192373567251	6.59881147747378	4.6161251023426	0.0316727110095661	0.104055652397579	not_diff
ENSG00000275052	PPP4R3B	protein_coding	0.0907393708528936	7.01420041924394	4.61327565088087	0.0317253769905926	0.104205980215398	not_diff
ENSG00000254615	AC027031.2	lncRNA	-0.617481196263923	0.9913535379191	4.60530138958257	0.0318732502853602	0.10466889485175	not_diff
ENSG00000029993	HMGB3	protein_coding	-0.0937055289905026	6.7742835008125	4.60456467612413	0.0318869480125111	0.104691083341903	not_diff
ENSG00000100726	TELO2	protein_coding	0.103331482468937	6.58887241779004	4.6036651636074	0.031903680994865	0.104700439609562	not_diff
ENSG00000100297	MCM5	protein_coding	-0.0689059402910332	8.93219991112187	4.60377085700977	0.0319017143817853	0.104700439609562	not_diff
ENSG00000146670	CDCA5	protein_coding	-0.0950209844104684	6.76480420230437	4.60314073798877	0.0319134407342613	0.104704962418395	not_diff
ENSG00000171302	CANT1	protein_coding	-0.110472528283475	6.03811668449746	4.60284515563315	0.0319189429954107	0.104704962418395	not_diff
ENSG00000169359	SLC33A1	protein_coding	-0.132749098336401	5.25408119177916	4.60034329808255	0.0319655547057352	0.104835064498066	not_diff
ENSG00000006625	GGCT	protein_coding	0.139883843557305	5.13522062752531	4.59981807145065	0.031975349137691	0.104844389357346	not_diff
ENSG00000105708	ZNF14	protein_coding	-0.305289140341564	2.69928434386773	4.59794539403173	0.0320102963440335	0.104936165998056	not_diff
ENSG00000121644	DESI2	protein_coding	0.117413116840652	5.76084757634571	4.59706614390834	0.0320267183299312	0.104967186564614	not_diff
ENSG00000133794	ARNTL	protein_coding	0.197021399045975	3.94777897947798	4.59477891202915	0.0320694787588108	0.105084498831011	not_diff
ENSG00000160785	SLC25A44	protein_coding	0.123000576064205	5.65316360919416	4.58981532454107	0.0321624794731824	0.105343469683824	not_diff
ENSG00000127946	HIP1	protein_coding	0.104458181984031	6.27107862686889	4.58990922420034	0.0321607175039276	0.105343469683824	not_diff
ENSG00000149218	ENDOD1	protein_coding	0.201495520539264	3.87686599792589	4.58464573708741	0.0322596392272639	0.105638762150417	not_diff
ENSG00000108423	TUBD1	protein_coding	0.238148104012975	3.34814604843331	4.58398512948215	0.0322720770666376	0.105656552723268	not_diff
ENSG00000130635	COL5A1	protein_coding	0.263571073062319	2.99182234103916	4.5815786789512	0.0323174277676313	0.105782066627427	not_diff
ENSG00000117868	ESYT2	protein_coding	-0.0787504651263116	7.63578974720497	4.58064875240622	0.0323349704894614	0.105816524168485	not_diff
ENSG00000141965	FEM1A	protein_coding	0.28996542265566	2.71171037535058	4.57508027550221	0.0324402259398458	0.106137945303838	not_diff
ENSG00000162910	MRPL55	protein_coding	0.164104960613384	4.71986039002174	4.57387082897428	0.0324631341599895	0.106189861751274	not_diff
ENSG00000166477	LEO1	protein_coding	0.111536566304378	6.02853919837024	4.57338567145189	0.0324723283113787	0.106196905446775	not_diff
ENSG00000112146	FBXO9	protein_coding	-0.10449933693466	6.2835818479014	4.57026430123417	0.0325315459980106	0.10636750667418	not_diff
ENSG00000182685	BRICD5	protein_coding	-0.238751411657813	3.35307890587869	4.56870177633904	0.0325612320784254	0.106441496193951	not_diff
ENSG00000271797	AC008494.3	lncRNA	1.01454603839794	-0.757093774837764	4.56627278234378	0.0326074361890696	0.106569438795176	not_diff
ENSG00000101557	USP14	protein_coding	0.0892604895138242	7.00065004515323	4.56570353996267	0.0326182741647659	0.106581765430495	not_diff
ENSG00000145592	RPL37	protein_coding	-0.073905923574318	10.2192950518059	4.56233675107268	0.0326824524152199	0.106768340866095	not_diff
ENSG00000119699	TGFB3	protein_coding	-0.704259381632445	0.614166774749519	4.55934881437173	0.0327395193498483	0.106928064671855	not_diff
ENSG00000100058	CRYBB2P1	pseudogene	-0.171604515267051	4.38748016450098	4.55903476334466	0.0327455234846713	0.106928064671855	not_diff
ENSG00000166762	CATSPER2	protein_coding	-0.253108506314078	3.13483496524665	4.55356535385501	0.0328502740980456	0.107246901346498	not_diff
ENSG00000261247	GOLGA8T	protein_coding	-0.749981175859015	0.407688197748376	4.54976885157699	0.0329231907358646	0.107461693544481	not_diff
ENSG00000250571	GLI4	protein_coding	-0.21142626928437	3.85039654733565	4.54521857204545	0.0330108073618211	0.107724363357496	not_diff
ENSG00000136819	C9orf78	protein_coding	-0.106798354848941	6.15181504418745	4.54384186214924	0.0330373641664066	0.107787705758579	not_diff
ENSG00000168036	CTNNB1	protein_coding	0.0806947996398903	7.64250903814574	4.54281397701427	0.0330572066712302	0.107829119425209	not_diff
ENSG00000145740	SLC30A5	protein_coding	0.115673081101286	5.79206366707219	4.54110453382951	0.0330902336783514	0.107896509151781	not_diff
ENSG00000198805	PNP	protein_coding	0.0837260240216514	7.24582157915474	4.54026427270511	0.0331064804319063	0.107896509151781	not_diff
ENSG00000149930	TAOK2	protein_coding	-0.0970850550003719	6.56248164912089	4.54056218245933	0.033100719285733	0.107896509151781	not_diff
ENSG00000068120	COASY	protein_coding	-0.0910054196797696	6.88319684548394	4.54040429637839	0.0331037724450324	0.107896509151781	not_diff
ENSG00000159788	RGS12	protein_coding	0.146250205765258	5.06823187741239	4.53880526913319	0.0331347105901144	0.107965184668545	not_diff
ENSG00000104490	NCALD	protein_coding	0.187456937858094	3.98857047537036	4.53535137222537	0.0332016400537378	0.108141224260726	not_diff
ENSG00000156515	HK1	protein_coding	0.0777699602468155	8.02685487270302	4.53527730120476	0.0332030769443361	0.108141224260726	not_diff
ENSG00000152409	JMY	protein_coding	-0.19176414388919	4.03662722747862	4.53380528380401	0.0332316458242832	0.108168614666971	not_diff
ENSG00000100558	PLEK2	protein_coding	0.697958427404228	0.410471468764273	4.53445373538198	0.0332190575282717	0.108168614666971	not_diff
ENSG00000198346	ZNF813	protein_coding	-0.214877634099377	3.63816194826785	4.53373546948197	0.0332330014166109	0.108168614666971	not_diff
ENSG00000073614	KDM5A	protein_coding	0.0974641368464534	6.61512010264068	4.53304341825685	0.0332464421753827	0.108189015605458	not_diff
